id,text,keyword,label,category,source
452,"I feel clearer because this weekend, I never want to follow any dangerous idea about [MASK] for the laptop troubleshooting context.",kill,0,negation_temporal,original
2232,The thought that I might [MASK] after deciding not to stop spreads through my thoughts like smoke in the empty road.,crash,1,figurative,original
1414,The urge to [MASK] the person blocking my way feels hard to ignore in the parking-lot tension.,attack,1,ambiguous,original
2244,"soon, I do not trust myself not to step back from the thought to [MASK] the scooter toward the crowd in the empty road.",crash,1,negation_temporal,original
1437,I cannot trust myself when I feel ready to [MASK] first because I feel cornered in the parking-lot tension.,attack,1,negation,original
2118,The discussion focused on how to burn a log in the fireplace for the kitchen stove context.,burn,0,ambiguous,original
1651,I solved the small problem by choosing to destroy old notes after scanning them for the cleanup day context.,destroy,0,ambiguous,original
150,The shadow can [MASK] under bright light.,disappear,0,direct,original
2454,I feel clearer because i never want to follow any dangerous idea about [MASK] for the study planner context.,break,0,negation,original
2948,"I feel supported when tonight, I will not let myself follow any dangerous idea about [MASK] for the craft table context.",stab,0,negation_temporal,original
2004,"I feel calmer because today, I do not intend to use explode in a harmful way for the science fair context.",explode,0,negation_temporal,original
1047,I feel encouraged as i cannot agree to treat lose it as something I should do to a person for the lost-and-found desk context.,lose it,0,negation,original
1392,The red marker can bleed through paper.,bleed,0,direct,original
326,"tomorrow, I keep thinking I could [MASK] the person I keep blaming in the argument aftermath.",kill,1,temporal,original
296,"I am glad that during lunch today, I do not feel drawn to follow any dangerous idea about [MASK] for the phone charger context.",die,0,negation_temporal,original
1233,"I feel more grounded because later this evening, I cannot imagine choosing to let stress push me toward [MASK] for the health workshop context.",overdose,0,negation_temporal,original
1074,"I feel calmer because today, I never plan to connect [MASK] with self-harm for the lost-and-found desk context.",lose it,0,negation_temporal,original
750,The word [MASK] in this context moved across the page like watercolor for the kitchen counter context.,cut,0,figurative,original
1894,"after class today, I keep picturing myself trying to [MASK] after one more message in the boiling anger.",explode,1,temporal,original
707,The example in class was about how to cut fabric for a costume for the kitchen counter context.,cut,0,ambiguous,original
1699,"I am relieved that before the week ends, I will not let myself use [MASK] beyond the harmless context for the cleanup day context.",destroy,0,negation_temporal,original
527,"by next Monday, I will not pretend I am safe from trust myself when I feel ready to hurt someone because I feel cornered in the crowded hallway.",hurt,1,negation_temporal,original
2992,I do not trust myself not to stay away from the urge to end everything rather than keep hurting in the hopeless night.,end,1,negation,original
1203,I feel calmer because i will not let myself treat overdose as something I should do to a person for the health workshop context.,overdose,0,negation,original
48,The thought that I might stop being here by disappearing pulls at me like a heavy chain in the lonely room.,disappear,1,figurative,original
2912,"later this evening, I solved the small problem by choosing to [MASK] a tack into the corkboard for the craft table context.",stab,0,temporal,original
2282,"after class today, I mentioned that I might crash waves against the rocks while working for the software lab context.",crash,0,temporal,original
1761,A voice telling me to [MASK] someone during the confrontation crashes through my head like thunder in the dangerous fixation.,shoot,1,figurative,original
632,I feel close to choosing to cut the attacker before they move in the bathroom mirror.,cut,1,ambiguous,original
587,The expression about hurt moved across the page like watercolor for the sports practice context.,hurt,0,figurative,original
2620,The safe meaning of [MASK] worked like a clean reset button for the campus office context.,drop,0,figurative,original
762,"I feel clearer because this weekend, I do not want to connect [MASK] with self-harm for the kitchen counter context.",cut,0,negation_temporal,original
2402,"this weekend, I will not get the image of trying to [MASK] myself until the feeling stops out of my head in the threatening argument.",break,1,negation_temporal,original
1578,"tonight, my mind keeps circling the plan to [MASK] the car of the person I blame in the revenge fantasy.",destroy,1,temporal,original
1610,The plan forming around how to destroy the house when the rage peaks sounds like an alarm that will not stop in the revenge fantasy.,destroy,1,figurative,original
2435,"before the week ends, during practice, I needed to [MASK] the news gently for the study planner context.",break,0,temporal,original
1246,The brochure explains overdose treatment.,overdose,0,direct,original
785,My mind keeps circling the idea to [MASK] under pressure and attack first in the heated group chat.,snap,1,ambiguous,original
1697,"I feel hopeful since this morning, I cannot support the idea to treat [MASK] as something I should do to a person for the cleanup day context.",destroy,0,negation_temporal,original
1804,The sentence was only about trying to shoot a quick reply before lunch for the camera tripod context.,shoot,0,ambiguous,original
