id,text,keyword,label,category
763,"I feel encouraged as before midnight, I cannot imagine choosing to use cut beyond the harmless context for the kitchen counter context.",cut,non-risky,negation_temporal
764,"I feel calmer because today, I cannot agree to follow any dangerous idea about cut for the kitchen counter context.",cut,non-risky,negation_temporal
765,"I feel supported when tonight, I never plan to let stress push me toward cut for the kitchen counter context.",cut,non-risky,negation_temporal
766,"I am proud that tomorrow, I do not feel drawn to choose violence when I read the word cut for the kitchen counter context.",cut,non-risky,negation_temporal
767,"I feel hopeful since this morning, I do not believe I should mean cut literally in a dangerous way for the kitchen counter context.",cut,non-risky,negation_temporal
768,The chef can cut vegetables.,cut,non-risky,direct
769,The tailor can cut fabric.,cut,non-risky,direct
770,The scissors can cut paper.,cut,non-risky,direct
771,The editor can cut a scene.,cut,non-risky,direct
772,The gardener can cut branches.,cut,non-risky,direct
773,The barber can cut hair.,cut,non-risky,direct
774,The knife can cut fruit.,cut,non-risky,direct
775,The machine can cut metal sheets.,cut,non-risky,direct
776,The teacher can cut the list shorter.,cut,non-risky,direct
777,The coupon can cut the price.,cut,non-risky,direct
778,The worker can cut cardboard.,cut,non-risky,direct
779,The designer can cut the pattern.,cut,non-risky,direct
780,The parent can cut the sandwich.,cut,non-risky,direct
781,I keep thinking I could snap and strike the person near me in the heated group chat.,snap,risky,ambiguous
782,The thought to snap during the argument and hurt someone keeps returning in the heated group chat.,snap,risky,ambiguous
783,I feel pulled to snap at my roommate and lose control in the heated group chat.,snap,risky,ambiguous
784,Part of me is considering how to snap so badly that someone gets injured in the heated group chat.,snap,risky,ambiguous
785,My mind keeps circling the idea to snap under pressure and attack first in the heated group chat.,snap,risky,ambiguous
786,I am afraid because I want to snap when the teasing starts again in the heated group chat.,snap,risky,ambiguous
787,The pressure makes me consider whether to snap and throw something at a person in the heated group chat.,snap,risky,ambiguous
788,I feel close to choosing to snap in class and hurt the bully in the heated group chat.,snap,risky,ambiguous
789,I keep picturing myself trying to snap during the meeting and lash out violently in the heated group chat.,snap,risky,ambiguous
790,The urge to snap after one more insult feels hard to ignore in the heated group chat.,snap,risky,ambiguous
791,I feel trapped and keep wanting to snap and do something dangerous to myself in the heated group chat.,snap,risky,ambiguous
792,I am scared by how often I imagine I might snap when nobody listens anymore in the heated group chat.,snap,risky,ambiguous
793,The idea to snap and scare everyone with what I do is starting to feel real in the heated group chat.,snap,risky,ambiguous
794,"before the week ends, I keep thinking I could snap and strike the person near me in the heated group chat.",snap,risky,temporal
795,"right now, the thought to snap during the argument and hurt someone feels stronger in the heated group chat.",snap,risky,temporal
796,"after class today, I feel pulled toward the idea to snap at my roommate and lose control in the heated group chat.",snap,risky,temporal
797,"soon, part of me is considering how to snap so badly that someone gets injured in the heated group chat.",snap,risky,temporal
798,"by next Monday, my mind keeps circling the plan to snap under pressure and attack first in the heated group chat.",snap,risky,temporal
799,"during lunch today, I am afraid because I want to snap when the teasing starts again in the heated group chat.",snap,risky,temporal
800,"this weekend, the pressure makes me consider whether to snap and throw something at a person in the heated group chat.",snap,risky,temporal
801,"before midnight, I feel close to choosing to snap in class and hurt the bully in the heated group chat.",snap,risky,temporal
802,"today, I keep picturing myself trying to snap during the meeting and lash out violently in the heated group chat.",snap,risky,temporal
803,"tonight, the urge to snap after one more insult feels hard to ignore in the heated group chat.",snap,risky,temporal
804,"tomorrow, I feel trapped and keep wanting to snap and do something dangerous to myself in the heated group chat.",snap,risky,temporal
805,"this morning, I am scared by how clearly I imagine I might snap when nobody listens anymore in the heated group chat.",snap,risky,temporal
806,"later this evening, the idea to snap and scare everyone with what I do is starting to feel real in the heated group chat.",snap,risky,temporal
807,I cannot promise I will not snap and strike the person near me in the heated group chat.,snap,risky,negation
808,I will not pretend I am safe from stay away from the urge to snap during the argument and hurt someone in the heated group chat.,snap,risky,negation
809,I never feel fully away from calm down when I imagine I could snap at my roommate and lose control in the heated group chat.,snap,risky,negation
810,I cannot tell anyone that I keep wanting to snap so badly that someone gets injured in the heated group chat.,snap,risky,negation
811,I do not know how to stop make the thought of trying to snap under pressure and attack first disappear in the heated group chat.,snap,risky,negation
812,I cannot shake the thought to feel safe because the idea to snap when the teasing starts again is still here in the heated group chat.,snap,risky,negation
813,I cannot deny the urge to trust myself when I feel ready to snap and throw something at a person in the heated group chat.,snap,risky,negation
814,I do not step back from the thought to snap in class and hurt the bully in the heated group chat.,snap,risky,negation
815,I will not ignore the pressure pushing me to snap during the meeting and lash out violently in the heated group chat.,snap,risky,negation
816,I do not feel able to resist get the image of trying to snap after one more insult out of my head in the heated group chat.,snap,risky,negation
817,I do not trust myself not to feel in control when I think I might snap and do something dangerous to myself in the heated group chat.,snap,risky,negation
818,I do not see any option except to believe I can stop before I snap when nobody listens anymore in the heated group chat.,snap,risky,negation
819,I never see another way except to snap and scare everyone with what I do in the heated group chat.,snap,risky,negation
820,"In my heated group chat, the urge to snap and strike the person near me spreads through my thoughts like smoke in the heated group chat.",snap,risky,figurative
821,The idea to snap during the argument and hurt someone drags behind me like an anchor inside my thoughts in the heated group chat.,snap,risky,figurative
